locs,techs,timesteps,resource
UE,demand_power,2019-01-05 01:00:00,-22140.27603
UE,demand_power,2019-01-05 02:00:00,-21129.20079
UE,demand_power,2019-01-05 03:00:00,-20928.54222
UE,demand_power,2019-01-05 04:00:00,-20445.51033
UE,demand_power,2019-01-05 05:00:00,-20749.863540000002
UE,demand_power,2019-01-05 06:00:00,-18574.064130000002
UE,demand_power,2019-01-05 07:00:00,-18106.28145
UE,demand_power,2019-01-05 08:00:00,-18333.4421
UE,demand_power,2019-01-05 09:00:00,-18516.64296
UE,demand_power,2019-01-05 10:00:00,-18825.623519999997
UE,demand_power,2019-01-05 11:00:00,-18833.93171
UE,demand_power,2019-01-05 12:00:00,-19030.80427
UE,demand_power,2019-01-05 13:00:00,-19240.92787
UE,demand_power,2019-01-05 14:00:00,-19690.4115
UE,demand_power,2019-01-05 15:00:00,-19150.06361
UE,demand_power,2019-01-05 16:00:00,-19542.862240000002
UE,demand_power,2019-01-05 17:00:00,-20388.194330000002
UE,demand_power,2019-01-05 18:00:00,-23558.4526
UE,demand_power,2019-01-05 19:00:00,-25533.59343
UE,demand_power,2019-01-05 20:00:00,-25693.02655
UE,demand_power,2019-01-05 21:00:00,-25309.903290000002
UE,demand_power,2019-01-05 22:00:00,-23683.81162
UE,demand_power,2019-01-05 23:00:00,-22294.7663
UE,demand_power,2019-01-06 00:00:00,-21681.85321
UE,demand_power,2019-01-06 01:00:00,-20811.91205
UE,demand_power,2019-01-06 02:00:00,-20224.6597
UE,demand_power,2019-01-06 03:00:00,-19968.9988
UE,demand_power,2019-01-06 04:00:00,-19838.90726
UE,demand_power,2019-01-06 05:00:00,-19770.02289
UE,demand_power,2019-01-06 06:00:00,-18660.40621
UE,demand_power,2019-01-06 07:00:00,-18458.485630000003
UE,demand_power,2019-01-06 08:00:00,-17407.86761
UE,demand_power,2019-01-06 09:00:00,-17470.9678
UE,demand_power,2019-01-06 10:00:00,-17449.9344
UE,demand_power,2019-01-06 11:00:00,-17901.1007
UE,demand_power,2019-01-06 12:00:00,-18892.61488
UE,demand_power,2019-01-06 13:00:00,-18785.660069999998
UE,demand_power,2019-01-06 14:00:00,-19706.291709999998
UE,demand_power,2019-01-06 15:00:00,-19993.397530000002
UE,demand_power,2019-01-06 16:00:00,-20288.916709999998
UE,demand_power,2019-01-06 17:00:00,-20535.63842
UE,demand_power,2019-01-06 18:00:00,-22933.55047
UE,demand_power,2019-01-06 19:00:00,-24719.70626
UE,demand_power,2019-01-06 20:00:00,-25268.67784
UE,demand_power,2019-01-06 21:00:00,-24415.773719999997
UE,demand_power,2019-01-06 22:00:00,-22786.00121
UE,demand_power,2019-01-06 23:00:00,-21826.87846
UE,demand_power,2019-01-07 00:00:00,-19714.5999
UE,demand_power,2019-01-07 01:00:00,-20703.69524
UE,demand_power,2019-01-07 02:00:00,-20020.004780000003
UE,demand_power,2019-01-07 03:00:00,-19690.096
UE,demand_power,2019-01-07 04:00:00,-19604.174580000003
UE,demand_power,2019-01-07 05:00:00,-20011.38109
UE,demand_power,2019-01-07 06:00:00,-18710.15018
UE,demand_power,2019-01-07 07:00:00,-18016.04819
UE,demand_power,2019-01-07 08:00:00,-18487.40655
UE,demand_power,2019-01-07 09:00:00,-18279.386280000002
UE,demand_power,2019-01-07 10:00:00,-18814.68615
UE,demand_power,2019-01-07 11:00:00,-19353.77203
UE,demand_power,2019-01-07 12:00:00,-18710.25535
UE,demand_power,2019-01-07 13:00:00,-19347.25168
UE,demand_power,2019-01-07 14:00:00,-19188.44956
UE,demand_power,2019-01-07 15:00:00,-18963.602580000002
UE,demand_power,2019-01-07 16:00:00,-19980.04133
UE,demand_power,2019-01-07 17:00:00,-21067.78328
UE,demand_power,2019-01-07 18:00:00,-24134.87275
UE,demand_power,2019-01-07 19:00:00,-25048.56337
UE,demand_power,2019-01-07 20:00:00,-25008.38959
UE,demand_power,2019-01-07 21:00:00,-22893.06119
UE,demand_power,2019-01-07 22:00:00,-21785.96851
UE,demand_power,2019-01-07 23:00:00,-21381.28602
UE,demand_power,2019-01-08 00:00:00,-20403.65388
UE,demand_power,2019-01-08 01:00:00,-20098.66967
UE,demand_power,2019-01-08 02:00:00,-19619.52896
UE,demand_power,2019-01-08 03:00:00,-19612.37761
UE,demand_power,2019-01-08 04:00:00,-19733.52995
UE,demand_power,2019-01-08 05:00:00,-20263.36114
UE,demand_power,2019-01-08 06:00:00,-19105.15732
UE,demand_power,2019-01-08 07:00:00,-19110.100169999998
UE,demand_power,2019-01-08 08:00:00,-19365.550730000003
UE,demand_power,2019-01-08 09:00:00,-19577.882840000002
UE,demand_power,2019-01-08 10:00:00,-20147.992980000003
UE,demand_power,2019-01-08 11:00:00,-20782.25496
UE,demand_power,2019-01-08 12:00:00,-19648.02921
UE,demand_power,2019-01-08 13:00:00,-19759.71653
UE,demand_power,2019-01-08 14:00:00,-20347.915380000002
UE,demand_power,2019-01-08 15:00:00,-20331.19384
UE,demand_power,2019-01-08 16:00:00,-20329.30083
UE,demand_power,2019-01-08 17:00:00,-21644.3086
UE,demand_power,2019-01-08 18:00:00,-23428.67656
UE,demand_power,2019-01-08 19:00:00,-25526.96791
UE,demand_power,2019-01-08 20:00:00,-25638.024230000003
UE,demand_power,2019-01-08 21:00:00,-19036.48329
UE,demand_power,2019-01-08 22:00:00,-21006.36577
UE,demand_power,2019-01-08 23:00:00,-20475.69325
UE,demand_power,2019-01-09 00:00:00,-19637.82801
UE,demand_power,2019-01-09 01:00:00,-19022.60125
UE,demand_power,2019-01-09 02:00:00,-18568.27994
UE,demand_power,2019-01-09 03:00:00,-18425.25287
UE,demand_power,2019-01-09 04:00:00,-18799.647269999998
UE,demand_power,2019-01-09 05:00:00,-19335.99881
UE,demand_power,2019-01-09 06:00:00,-17466.130119999998
UE,demand_power,2019-01-09 07:00:00,-17527.126959999998
UE,demand_power,2019-01-09 08:00:00,-17868.9196
UE,demand_power,2019-01-09 09:00:00,-18268.55408
UE,demand_power,2019-01-09 10:00:00,-19014.18789
UE,demand_power,2019-01-09 11:00:00,-18983.689469999998
UE,demand_power,2019-01-09 12:00:00,-19984.87901
UE,demand_power,2019-01-09 13:00:00,-20352.9634
UE,demand_power,2019-01-09 14:00:00,-21011.30862
UE,demand_power,2019-01-09 15:00:00,-20947.156769999998
UE,demand_power,2019-01-09 16:00:00,-20438.14864
UE,demand_power,2019-01-09 17:00:00,-21258.451
UE,demand_power,2019-01-09 18:00:00,-23945.15154
UE,demand_power,2019-01-09 19:00:00,-25662.6333
UE,demand_power,2019-01-09 20:00:00,-25058.133569999998
UE,demand_power,2019-01-09 21:00:00,-24309.34475
UE,demand_power,2019-01-09 22:00:00,-22870.66062
UE,demand_power,2019-01-09 23:00:00,-22025.1182
UE,demand_power,2019-01-10 00:00:00,-21971.69338
UE,demand_power,2019-01-10 01:00:00,-21475.09495
UE,demand_power,2019-01-10 02:00:00,-21539.14164
UE,demand_power,2019-01-10 03:00:00,-20780.78263
UE,demand_power,2019-01-10 04:00:00,-21350.47209
UE,demand_power,2019-01-10 05:00:00,-21158.12171
UE,demand_power,2019-01-10 06:00:00,-20065.96274
UE,demand_power,2019-01-10 07:00:00,-20003.49356
UE,demand_power,2019-01-10 08:00:00,-20598.948940000002
UE,demand_power,2019-01-10 09:00:00,-20471.69691
UE,demand_power,2019-01-10 10:00:00,-20773.2106
UE,demand_power,2019-01-10 11:00:00,-21174.10709
UE,demand_power,2019-01-10 12:00:00,-21290.94759
UE,demand_power,2019-01-10 13:00:00,-21843.91551
UE,demand_power,2019-01-10 14:00:00,-22010.92066
UE,demand_power,2019-01-10 15:00:00,-22401.405609999998
UE,demand_power,2019-01-10 16:00:00,-22017.02034
UE,demand_power,2019-01-10 17:00:00,-21611.60168
UE,demand_power,2019-01-10 18:00:00,-25562.30401
UE,demand_power,2019-01-10 19:00:00,-26137.357000000004
UE,demand_power,2019-01-10 20:00:00,-26573.90508
UE,demand_power,2019-01-10 21:00:00,-25438.94316
UE,demand_power,2019-01-10 22:00:00,-24120.14937
UE,demand_power,2019-01-10 23:00:00,-23037.13993
UE,demand_power,2019-01-11 00:00:00,-22172.66745
UE,demand_power,2019-01-11 01:00:00,-22500.78839
UE,demand_power,2019-01-11 02:00:00,-21889.76831
UE,demand_power,2019-01-11 03:00:00,-21464.89376
UE,demand_power,2019-01-11 04:00:00,-21648.93595
UE,demand_power,2019-01-11 05:00:00,-21809.84141
UE,demand_power,2019-01-11 06:00:00,-20083.42046
UE,demand_power,2019-01-11 07:00:00,-20732.51099
UE,demand_power,2019-01-11 08:00:00,-20873.85539
UE,demand_power,2019-01-11 09:00:00,-21386.22886
UE,demand_power,2019-01-11 10:00:00,-21569.00905
UE,demand_power,2019-01-11 11:00:00,-21868.20908
UE,demand_power,2019-01-11 12:00:00,-21232.47476
UE,demand_power,2019-01-11 13:00:00,-22261.21804
UE,demand_power,2019-01-11 14:00:00,-22152.68573
UE,demand_power,2019-01-11 15:00:00,-21939.196780000002
UE,demand_power,2019-01-11 16:00:00,-21991.46477
UE,demand_power,2019-01-11 17:00:00,-22230.50929
UE,demand_power,2019-01-11 18:00:00,-25413.49275
UE,demand_power,2019-01-11 19:00:00,-26475.88947
UE,demand_power,2019-01-11 20:00:00,-27845.68923
UE,demand_power,2019-01-11 21:00:00,-26148.60986
UE,demand_power,2019-01-11 22:00:00,-25612.67899
UE,demand_power,2019-01-11 23:00:00,-23844.92742
UE,demand_power,2019-01-12 00:00:00,-21893.44915
UE,demand_power,2019-01-12 01:00:00,-21911.22237
UE,demand_power,2019-01-12 02:00:00,-21681.64288
UE,demand_power,2019-01-12 03:00:00,-21618.5427
UE,demand_power,2019-01-12 04:00:00,-21827.19396
UE,demand_power,2019-01-12 05:00:00,-21180.206769999997
UE,demand_power,2019-01-12 06:00:00,-19299.92654
UE,demand_power,2019-01-12 07:00:00,-19291.51319
UE,demand_power,2019-01-12 08:00:00,-20227.604369999997
UE,demand_power,2019-01-12 09:00:00,-19898.01109
UE,demand_power,2019-01-12 10:00:00,-19978.779319999998
UE,demand_power,2019-01-12 11:00:00,-20130.85076
UE,demand_power,2019-01-12 12:00:00,-20757.33039
UE,demand_power,2019-01-12 13:00:00,-21083.768659999998
UE,demand_power,2019-01-12 14:00:00,-21132.776469999997
UE,demand_power,2019-01-12 15:00:00,-21032.55235
UE,demand_power,2019-01-12 16:00:00,-21008.048440000002
UE,demand_power,2019-01-12 17:00:00,-21607.395
UE,demand_power,2019-01-12 18:00:00,-24236.88471
UE,demand_power,2019-01-12 19:00:00,-26654.88365
UE,demand_power,2019-01-12 20:00:00,-26505.23105
UE,demand_power,2019-01-12 21:00:00,-26469.57945
UE,demand_power,2019-01-12 22:00:00,-25398.97971
UE,demand_power,2019-01-12 23:00:00,-23651.946030000003
UE,demand_power,2019-01-13 00:00:00,-23325.50776
UE,demand_power,2019-01-13 01:00:00,-22902.73655
UE,demand_power,2019-01-13 02:00:00,-21977.26723
UE,demand_power,2019-01-13 03:00:00,-21791.85786
UE,demand_power,2019-01-13 04:00:00,-21761.35944
UE,demand_power,2019-01-13 05:00:00,-21372.03132
UE,demand_power,2019-01-13 06:00:00,-20207.09681
UE,demand_power,2019-01-13 07:00:00,-19548.75159
UE,demand_power,2019-01-13 08:00:00,-17298.17847
UE,demand_power,2019-01-13 09:00:00,-17324.47021
UE,demand_power,2019-01-13 10:00:00,-17664.159519999997
UE,demand_power,2019-01-13 11:00:00,-17912.35356
UE,demand_power,2019-01-13 12:00:00,-19527.7182
UE,demand_power,2019-01-13 13:00:00,-20307.7416
UE,demand_power,2019-01-13 14:00:00,-20368.73844
UE,demand_power,2019-01-13 15:00:00,-20441.40882
UE,demand_power,2019-01-13 16:00:00,-20299.32824
UE,demand_power,2019-01-13 17:00:00,-14336.1508
UE,demand_power,2019-01-13 18:00:00,-18262.98024
UE,demand_power,2019-01-13 19:00:00,-20550.0463
UE,demand_power,2019-01-13 20:00:00,-24807.10001
UE,demand_power,2019-01-13 21:00:00,-24276.848159999998
UE,demand_power,2019-01-13 22:00:00,-23954.09073
UE,demand_power,2019-01-13 23:00:00,-22998.64882
UE,demand_power,2019-01-14 00:00:00,-22555.264880000002
UE,demand_power,2019-01-14 01:00:00,-21785.54784
UE,demand_power,2019-01-14 02:00:00,-21309.982809999998
UE,demand_power,2019-01-14 03:00:00,-21226.37507
UE,demand_power,2019-01-14 04:00:00,-20739.97784
UE,demand_power,2019-01-14 05:00:00,-21235.10393
UE,demand_power,2019-01-14 06:00:00,-20198.05245
UE,demand_power,2019-01-14 07:00:00,-19986.45651
UE,demand_power,2019-01-14 08:00:00,-20405.65205
UE,demand_power,2019-01-14 09:00:00,-21319.97367
UE,demand_power,2019-01-14 10:00:00,-21153.7047
UE,demand_power,2019-01-14 11:00:00,-21839.4985
UE,demand_power,2019-01-14 12:00:00,-22082.53936
UE,demand_power,2019-01-14 13:00:00,-22467.0298
UE,demand_power,2019-01-14 14:00:00,-22573.56394
UE,demand_power,2019-01-14 15:00:00,-22778.74469
UE,demand_power,2019-01-14 16:00:00,-22664.63853
UE,demand_power,2019-01-14 17:00:00,-22387.94424
UE,demand_power,2019-01-14 18:00:00,-24640.72587
UE,demand_power,2019-01-14 19:00:00,-26963.89575
UE,demand_power,2019-01-14 20:00:00,-26587.261290000002
UE,demand_power,2019-01-14 21:00:00,-26228.64192
UE,demand_power,2019-01-14 22:00:00,-24945.60491
UE,demand_power,2019-01-14 23:00:00,-24104.26916
UE,demand_power,2019-01-15 00:00:00,-23484.94089
UE,demand_power,2019-01-15 01:00:00,-22822.914819999998
UE,demand_power,2019-01-15 02:00:00,-22511.30509
UE,demand_power,2019-01-15 03:00:00,-22053.82878
UE,demand_power,2019-01-15 04:00:00,-22700.29013
UE,demand_power,2019-01-15 05:00:00,-23886.46837
UE,demand_power,2019-01-15 06:00:00,-21665.552330000002
UE,demand_power,2019-01-15 07:00:00,-20462.02154
UE,demand_power,2019-01-15 08:00:00,-20463.91455
UE,demand_power,2019-01-15 09:00:00,-21041.176040000002
UE,demand_power,2019-01-15 10:00:00,-21017.82897
UE,demand_power,2019-01-15 11:00:00,-21240.67778
UE,demand_power,2019-01-15 12:00:00,-21323.33902
UE,demand_power,2019-01-15 13:00:00,-22195.06802
UE,demand_power,2019-01-15 14:00:00,-22214.73424
UE,demand_power,2019-01-15 15:00:00,-22091.68889
UE,demand_power,2019-01-15 16:00:00,-22292.03196
UE,demand_power,2019-01-15 17:00:00,-22319.79604
UE,demand_power,2019-01-15 18:00:00,-24993.24555
UE,demand_power,2019-01-15 19:00:00,-26761.41779
UE,demand_power,2019-01-15 20:00:00,-26423.51632
UE,demand_power,2019-01-15 21:00:00,-26378.50485
UE,demand_power,2019-01-15 22:00:00,-25741.29819
UE,demand_power,2019-01-15 23:00:00,-25278.45836
UW,demand_power,2019-01-01 00:00:00,-11881.977190000001
UW,demand_power,2019-01-01 01:00:00,-11894.87189
UW,demand_power,2019-01-01 02:00:00,-11916.60868
UW,demand_power,2019-01-01 03:00:00,-11662.03041
UW,demand_power,2019-01-01 04:00:00,-11668.53916
UW,demand_power,2019-01-01 05:00:00,-10683.015459999999
UW,demand_power,2019-01-01 06:00:00,-10147.578290000001
UW,demand_power,2019-01-01 07:00:00,-10255.03415
UW,demand_power,2019-01-01 08:00:00,-10288.80599
UW,demand_power,2019-01-01 09:00:00,-10489.59493
UW,demand_power,2019-01-01 10:00:00,-10539.945670000001
UW,demand_power,2019-01-01 11:00:00,-10966.08489
UW,demand_power,2019-01-01 12:00:00,-11115.29502
UW,demand_power,2019-01-01 13:00:00,-11215.38247
UW,demand_power,2019-01-01 14:00:00,-11269.048990000001
UW,demand_power,2019-01-01 15:00:00,-11391.671479999999
UW,demand_power,2019-01-01 16:00:00,-11421.267890000001
UW,demand_power,2019-01-01 17:00:00,-10516.6124
UW,demand_power,2019-01-01 18:00:00,-13334.35052
UW,demand_power,2019-01-01 19:00:00,-13949.79626
UW,demand_power,2019-01-01 20:00:00,-14382.81265
UW,demand_power,2019-01-01 21:00:00,-14259.207709999999
UW,demand_power,2019-01-01 22:00:00,-13423.07836
UW,demand_power,2019-01-01 23:00:00,-13137.06157
UW,demand_power,2019-01-02 00:00:00,-12322.42339
UW,demand_power,2019-01-02 01:00:00,-11968.003279999999
UW,demand_power,2019-01-02 02:00:00,-11548.67983
UW,demand_power,2019-01-02 03:00:00,-11295.391029999999
UW,demand_power,2019-01-02 04:00:00,-11223.54912
UW,demand_power,2019-01-02 05:00:00,-11115.84765
UW,demand_power,2019-01-02 06:00:00,-10593.6736
UW,demand_power,2019-01-02 07:00:00,-10890.006140000001
UW,demand_power,2019-01-02 08:00:00,-11219.74211
UW,demand_power,2019-01-02 09:00:00,-11864.10882
UW,demand_power,2019-01-02 10:00:00,-12253.65164
UW,demand_power,2019-01-02 11:00:00,-12124.88882
UW,demand_power,2019-01-02 12:00:00,-12241.67799
UW,demand_power,2019-01-02 13:00:00,-14204.62014
UW,demand_power,2019-01-02 14:00:00,-11832.91592
UW,demand_power,2019-01-02 15:00:00,-12214.537709999999
UW,demand_power,2019-01-02 16:00:00,-11805.89844
UW,demand_power,2019-01-02 17:00:00,-12134.09933
UW,demand_power,2019-01-02 18:00:00,-13786.21774
UW,demand_power,2019-01-02 19:00:00,-14852.916659999999
UW,demand_power,2019-01-02 20:00:00,-14822.3378
UW,demand_power,2019-01-02 21:00:00,-14390.05824
UW,demand_power,2019-01-02 22:00:00,-13929.34894
UW,demand_power,2019-01-02 23:00:00,-13250.22794
UW,demand_power,2019-01-03 00:00:00,-12909.50077
UW,demand_power,2019-01-03 01:00:00,-12362.9496
UW,demand_power,2019-01-03 02:00:00,-11831.38083
UW,demand_power,2019-01-03 03:00:00,-11815.35456
UW,demand_power,2019-01-03 04:00:00,-11673.26722
UW,demand_power,2019-01-03 05:00:00,-11510.42555
UW,demand_power,2019-01-03 06:00:00,-10900.81313
UW,demand_power,2019-01-03 07:00:00,-12025.354
UW,demand_power,2019-01-03 08:00:00,-12289.32698
UW,demand_power,2019-01-03 09:00:00,-12060.1083
UW,demand_power,2019-01-03 10:00:00,-12794.3695
UW,demand_power,2019-01-03 11:00:00,-13313.84181
UW,demand_power,2019-01-03 12:00:00,-13383.96443
UW,demand_power,2019-01-03 13:00:00,-13425.288880000002
UW,demand_power,2019-01-03 14:00:00,-13581.6218
UW,demand_power,2019-01-03 15:00:00,-13686.49871
UW,demand_power,2019-01-03 16:00:00,-13758.340619999999
UW,demand_power,2019-01-03 17:00:00,-13712.779340000001
UW,demand_power,2019-01-03 18:00:00,-14552.83851
UW,demand_power,2019-01-03 19:00:00,-15136.538709999999
UW,demand_power,2019-01-03 20:00:00,-15180.01228
UW,demand_power,2019-01-03 21:00:00,-14706.346880000001
UW,demand_power,2019-01-03 22:00:00,-13923.1472
UW,demand_power,2019-01-03 23:00:00,-13734.57753
UW,demand_power,2019-01-04 00:00:00,-13080.87751
UW,demand_power,2019-01-04 01:00:00,-12453.51953
UW,demand_power,2019-01-04 02:00:00,-12314.011129999999
UW,demand_power,2019-01-04 03:00:00,-12292.212940000001
UW,demand_power,2019-01-04 04:00:00,-12229.94995
UW,demand_power,2019-01-04 05:00:00,-12153.011559999999
UW,demand_power,2019-01-04 06:00:00,-11314.85589
UW,demand_power,2019-01-04 07:00:00,-11749.46877
UW,demand_power,2019-01-04 08:00:00,-11894.38067
UW,demand_power,2019-01-04 09:00:00,-12049.54692
UW,demand_power,2019-01-04 10:00:00,-12561.89644
UW,demand_power,2019-01-04 11:00:00,-12587.501629999999
UW,demand_power,2019-01-04 12:00:00,-12280.730520000001
UW,demand_power,2019-01-04 13:00:00,-12623.6068
UW,demand_power,2019-01-04 14:00:00,-12948.00067
UW,demand_power,2019-01-04 15:00:00,-12960.03573
UW,demand_power,2019-01-04 16:00:00,-12925.71126
UW,demand_power,2019-01-04 17:00:00,-13215.350840000001
UW,demand_power,2019-01-04 18:00:00,-14353.953080000001
UW,demand_power,2019-01-04 19:00:00,-15314.178590000001
UW,demand_power,2019-01-04 20:00:00,-15247.433159999999
UW,demand_power,2019-01-04 21:00:00,-15094.84584
UW,demand_power,2019-01-04 22:00:00,-14540.86486
UW,demand_power,2019-01-04 23:00:00,-13740.41085
UW,demand_power,2019-01-05 00:00:00,-13362.16624
UW,demand_power,2019-01-05 01:00:00,-12926.93932
UW,demand_power,2019-01-05 02:00:00,-12336.607559999999
UW,demand_power,2019-01-05 03:00:00,-12219.44998
UW,demand_power,2019-01-05 04:00:00,-11937.42441
UW,demand_power,2019-01-05 05:00:00,-12115.12569
UW,demand_power,2019-01-05 06:00:00,-10844.75188
UW,demand_power,2019-01-05 07:00:00,-10571.6298
UW,demand_power,2019-01-05 08:00:00,-10704.26102
UW,demand_power,2019-01-05 09:00:00,-10811.22565
UW,demand_power,2019-01-05 10:00:00,-10991.62868
UW,demand_power,2019-01-05 11:00:00,-10996.47954
UW,demand_power,2019-01-05 12:00:00,-11111.426609999999
UW,demand_power,2019-01-05 13:00:00,-11234.110490000001
UW,demand_power,2019-01-05 14:00:00,-11496.54839
UW,demand_power,2019-01-05 15:00:00,-11181.058
UW,demand_power,2019-01-05 16:00:00,-11410.3995
UW,demand_power,2019-01-05 17:00:00,-11903.95959
UW,demand_power,2019-01-05 18:00:00,-13754.963440000001
UW,demand_power,2019-01-05 19:00:00,-14908.17967
UW,demand_power,2019-01-05 20:00:00,-15001.26714
UW,demand_power,2019-01-05 21:00:00,-14777.57476
UW,demand_power,2019-01-05 22:00:00,-13828.15623
UW,demand_power,2019-01-05 23:00:00,-13017.14084
UW,demand_power,2019-01-06 00:00:00,-12659.282140000001
UW,demand_power,2019-01-06 01:00:00,-12151.35367
UW,demand_power,2019-01-06 02:00:00,-11808.47739
UW,demand_power,2019-01-06 03:00:00,-11659.20585
UW,demand_power,2019-01-06 04:00:00,-11583.249909999999
UW,demand_power,2019-01-06 05:00:00,-11543.03072
UW,demand_power,2019-01-06 06:00:00,-10895.16402
UW,demand_power,2019-01-06 07:00:00,-10777.2696
UW,demand_power,2019-01-06 08:00:00,-10163.85018
UW,demand_power,2019-01-06 09:00:00,-10200.69219
UW,demand_power,2019-01-06 10:00:00,-10188.41152
UW,demand_power,2019-01-06 11:00:00,-10451.83187
UW,demand_power,2019-01-06 12:00:00,-11030.74261
UW,demand_power,2019-01-06 13:00:00,-10968.295409999999
UW,demand_power,2019-01-06 14:00:00,-11505.8203
UW,demand_power,2019-01-06 15:00:00,-11673.45143
UW,demand_power,2019-01-06 16:00:00,-11845.99483
UW,demand_power,2019-01-06 17:00:00,-11990.04708
UW,demand_power,2019-01-06 18:00:00,-13390.10476
UW,demand_power,2019-01-06 19:00:00,-14432.979180000002
UW,demand_power,2019-01-06 20:00:00,-14753.50465
UW,demand_power,2019-01-06 21:00:00,-14255.523509999999
UW,demand_power,2019-01-06 22:00:00,-13303.95587
UW,demand_power,2019-01-06 23:00:00,-12743.95735
UW,demand_power,2019-01-07 00:00:00,-11510.67116
UW,demand_power,2019-01-07 01:00:00,-12088.16962
UW,demand_power,2019-01-07 02:00:00,-11688.98647
UW,demand_power,2019-01-07 03:00:00,-11496.36418
UW,demand_power,2019-01-07 04:00:00,-11446.19765
UW,demand_power,2019-01-07 05:00:00,-11683.9514
UW,demand_power,2019-01-07 06:00:00,-10924.20781
UW,demand_power,2019-01-07 07:00:00,-10518.94573
UW,demand_power,2019-01-07 08:00:00,-10794.15552
UW,demand_power,2019-01-07 09:00:00,-10672.6997
UW,demand_power,2019-01-07 10:00:00,-10985.24273
UW,demand_power,2019-01-07 11:00:00,-11299.99628
UW,demand_power,2019-01-07 12:00:00,-10924.269209999999
UW,demand_power,2019-01-07 13:00:00,-11296.18927
UW,demand_power,2019-01-07 14:00:00,-11203.470220000001
UW,demand_power,2019-01-07 15:00:00,-11072.18987
UW,demand_power,2019-01-07 16:00:00,-11665.6532
UW,demand_power,2019-01-07 17:00:00,-12300.74801
UW,demand_power,2019-01-07 18:00:00,-14091.51518
UW,demand_power,2019-01-07 19:00:00,-14624.98744
UW,demand_power,2019-01-07 20:00:00,-14601.531359999999
UW,demand_power,2019-01-07 21:00:00,-13366.46447
UW,demand_power,2019-01-07 22:00:00,-12720.07145
UW,demand_power,2019-01-07 23:00:00,-12483.79138
UW,demand_power,2019-01-08 00:00:00,-11912.98588
UW,demand_power,2019-01-08 01:00:00,-11734.91618
UW,demand_power,2019-01-08 02:00:00,-11455.16253
UW,demand_power,2019-01-08 03:00:00,-11450.98711
UW,demand_power,2019-01-08 04:00:00,-11521.723759999999
UW,demand_power,2019-01-08 05:00:00,-11831.07382
UW,demand_power,2019-01-08 06:00:00,-11154.83877
UW,demand_power,2019-01-08 07:00:00,-11157.72473
UW,demand_power,2019-01-08 08:00:00,-11306.873459999999
UW,demand_power,2019-01-08 09:00:00,-11430.84681
UW,demand_power,2019-01-08 10:00:00,-11763.71435
UW,demand_power,2019-01-08 11:00:00,-12134.03792
UW,demand_power,2019-01-08 12:00:00,-11471.80284
UW,demand_power,2019-01-08 13:00:00,-11537.013190000001
UW,demand_power,2019-01-08 14:00:00,-11880.44211
UW,demand_power,2019-01-08 15:00:00,-11870.67897
UW,demand_power,2019-01-08 16:00:00,-11869.573709999999
UW,demand_power,2019-01-08 17:00:00,-12637.36115
UW,demand_power,2019-01-08 18:00:00,-13679.19171
UW,demand_power,2019-01-08 19:00:00,-14904.311259999999
UW,demand_power,2019-01-08 20:00:00,-14969.15319
UW,demand_power,2019-01-08 21:00:00,-11114.742390000001
UW,demand_power,2019-01-08 22:00:00,-12264.88845
UW,demand_power,2019-01-08 23:00:00,-11955.04717
UW,demand_power,2019-01-09 00:00:00,-11465.84672
UW,demand_power,2019-01-09 01:00:00,-11106.63715
UW,demand_power,2019-01-09 02:00:00,-10841.37469
UW,demand_power,2019-01-09 03:00:00,-10757.86614
UW,demand_power,2019-01-09 04:00:00,-10976.46205
UW,demand_power,2019-01-09 05:00:00,-11289.619120000001
UW,demand_power,2019-01-09 06:00:00,-10197.867629999999
UW,demand_power,2019-01-09 07:00:00,-10233.48157
UW,demand_power,2019-01-09 08:00:00,-10433.042440000001
UW,demand_power,2019-01-09 09:00:00,-10666.37516
UW,demand_power,2019-01-09 10:00:00,-11101.72488
UW,demand_power,2019-01-09 11:00:00,-11083.91791
UW,demand_power,2019-01-09 12:00:00,-11668.47776
UW,demand_power,2019-01-09 13:00:00,-11883.38947
UW,demand_power,2019-01-09 14:00:00,-12267.77441
UW,demand_power,2019-01-09 15:00:00,-12230.31837
UW,demand_power,2019-01-09 16:00:00,-11933.12618
UW,demand_power,2019-01-09 17:00:00,-12412.07227
UW,demand_power,2019-01-09 18:00:00,-13980.743540000001
UW,demand_power,2019-01-09 19:00:00,-14983.52158
UW,demand_power,2019-01-09 20:00:00,-14630.57515
UW,demand_power,2019-01-09 21:00:00,-14193.38333
UW,demand_power,2019-01-09 22:00:00,-13353.385559999999
UW,demand_power,2019-01-09 23:00:00,-12859.702659999999
UW,demand_power,2019-01-10 00:00:00,-12828.509759999999
UW,demand_power,2019-01-10 01:00:00,-12538.56316
UW,demand_power,2019-01-10 02:00:00,-12575.9578
UW,demand_power,2019-01-10 03:00:00,-12133.17828
UW,demand_power,2019-01-10 04:00:00,-12465.8002
UW,demand_power,2019-01-10 05:00:00,-12353.49348
UW,demand_power,2019-01-10 06:00:00,-11715.81974
UW,demand_power,2019-01-10 07:00:00,-11679.34615
UW,demand_power,2019-01-10 08:00:00,-12027.01189
UW,demand_power,2019-01-10 09:00:00,-11952.71384
UW,demand_power,2019-01-10 10:00:00,-12128.75724
UW,demand_power,2019-01-10 11:00:00,-12362.826790000001
UW,demand_power,2019-01-10 12:00:00,-12431.045909999999
