,UE,UW,NP,BA,AH,WP,CP,EP,AA,TV
6415,-21419.77713,-12506.265,-75662.20481,-77722.16023,-301415.0592,-247488.391,-112519.6424,-136734.9707,-1000719.75,-50551.77932
6416,-21380.86535,-12483.54577,-75524.75469,-77580.96793,-300867.5,-247038.7966,-112315.236,-136486.574,-998901.8141,-50459.94552
6417,-22554.52872,-13168.8071,-79670.54751,-81839.6328,-317383.0693,-260599.538,-118480.5747,-143978.754,-1053734.696,-53229.85163
6418,-22372.27436,-13062.39511,-79026.76086,-81178.31862,-314818.4205,-258493.7347,-117523.1794,-142815.3178,-1045219.877,-52799.72194
6419,-22021.96319,-12857.86056,-77789.33829,-79907.20638,-309888.9078,-254446.1693,-115682.9694,-140579.0766,-1028853.539,-51972.9695
6420,-22475.65349,-13122.75459,-79391.9324,-81553.4322,-316273.1521,-259688.1978,-118066.2375,-143475.2473,-1050049.691,-53043.70203
6421,-21645.57061,-12638.09799,-76459.78699,-78541.45713,-304592.3825,-250097.2541,-113705.7519,-138176.3426,-1011268.693,-51084.66359
6422,-22224.61994,-12976.18481,-78505.19338,-80642.55111,-312740.6553,-256787.7059,-116747.54,-141872.7532,-1038321.546,-52451.24989
6423,-22509.62242,-13142.58787,-79511.92264,-81676.68926,-316751.1564,-260080.6816,-118244.6787,-143692.0909,-1051636.7,-53123.87046
6424,-22685.25126,-13245.13146,-80132.30561,-82313.96259,-319222.5723,-262109.9324,-119167.2697,-144813.2325,-1059841.979,-53538.36357
6425,-22751.71678,-13283.93838,-80367.08528,-82555.13429,-320157.8626,-262877.8883,-119516.4179,-145237.5208,-1062947.21,-53695.22564
6426,-22623.83375,-13209.27191,-79915.35731,-82091.10772,-318358.3167,-261400.3022,-118844.6391,-144421.1686,-1056972.588,-53393.41508
6427,-26898.24001,-15704.94948,-95014.06727,-97600.89042,-378506.9545,-310787.6475,-141298.4051,-171707.2048,-1256670.406,-63481.23444
6428,-27158.00242,-15856.61575,-95931.6397,-98543.44438,-382162.2821,-313788.9944,-142662.9559,-173365.4203,-1268806.358,-64094.28713
6429,-27903.1104,-16291.65845,-98563.62376,-101247.086,-392647.3008,-322398.121,-146577.0621,-178121.8805,-1303617.377,-65852.78039
6430,-26254.30266,-15328.9768,-92739.45353,-95264.34875,-369445.5898,-303347.4665,-137915.7556,-167596.576,-1226586.021,-61961.50907
6431,-25045.09286,-14622.96113,-88468.09817,-90876.70281,-352429.8177,-289376.0145,-131563.6888,-159877.4823,-1170092.43,-59107.71153
6432,-24283.68401,-14178.40091,-85778.53366,-88113.91306,-341715.4162,-280578.5443,-127563.9529,-155016.964,-1134519.844,-57310.74735
6433,-25201.16064,-14714.0837,-89019.3846,-91442.99839,-354625.9741,-291179.2529,-132383.5242,-160873.7542,-1177383.828,-59476.03955
6434,-23136.73305,-13508.73602,-81727.09849,-83952.1748,-325575.7388,-267326.4434,-121538.9363,-147695.305,-1080934.95,-54603.88391
6435,-22941.01732,-13394.4644,-81035.76154,-83242.01572,-322821.6641,-265065.1047,-120510.8274,-146445.937,-1071791.223,-54141.98469
6436,-22644.13097,-13221.12275,-79987.05427,-82164.75668,-318643.9354,-261634.8204,-118951.2619,-144550.7377,-1057920.862,-53441.31758
6437,-22934.70731,-13390.7802,-81013.47233,-83219.11967,-322732.8707,-264992.1975,-120477.6804,-146405.6564,-1071496.423,-54127.09272
6438,-21233.73676,-12397.64249,-75005.04464,-77047.10842,-298797.1343,-245338.8434,-111542.3588,-135547.3661,-992028.0505,-50112.71446
6439,-20350.22906,-11881.79298,-71884.18394,-73841.28015,-286364.5808,-235130.6186,-106901.2288,-129907.4195,-950751.0755,-48027.59069
6440,-20880.16541,-12191.20444,-73756.10598,-75764.16655,-293821.7451,-241253.6093,-109685.0229,-133290.3133,-975509.3992,-49278.26783
6441,-21014.46363,-12269.61651,-74230.49464,-76251.47076,-295711.5643,-242805.3178,-110390.5012,-134147.6175,-981783.7352,-49595.21856
6442,-21122.04944,-12332.43213,-74610.52565,-76641.84838,-297225.4914,-244048.3858,-110955.6572,-134834.4006,-986810.0827,-49849.12662
6443,-22032.79539,-12864.18511,-77827.60143,-79946.51126,-310041.3364,-254571.3267,-115739.8717,-140648.2249,-1029359.613,-51998.53405
6444,-21577.31724,-12598.24722,-76218.69205,-78293.79822,-303631.934,-249308.6411,-113347.212,-137740.6414,-1008079.935,-50923.58213
6445,-22062.76797,-12881.68506,-77933.47518,-80055.26748,-310463.105,-254917.6359,-115897.3199,-140839.5575,-1030759.915,-52069.2709
6446,-22172.03645,-12945.48314,-78319.44997,-80451.75071,-312000.7104,-256180.1458,-116471.3151,-141537.0821,-1035864.876,-52327.15015
6447,-23045.55329,-13455.49932,-81405.01943,-83621.32691,-324292.6745,-266272.9342,-121059.9624,-147113.2512,-1076675.084,-54388.69497
6448,-23118.32883,-13497.99044,-81662.0883,-83885.39466,-325316.7581,-267113.7973,-121442.2576,-147577.8201,-1080075.116,-54560.449
6449,-22933.23497,-13389.92055,-81008.27151,-83213.77726,-322712.1522,-264975.1858,-120469.9461,-146396.2576,-1071427.636,-54123.61793
6450,-24630.73501,-14381.03195,-87004.44013,-89373.19568,-346599.0522,-284588.4409,-129387.0369,-157232.3936,-1150733.868,-58129.80561
6451,-26744.06524,-15614.93218,-94469.46761,-97041.46365,-376337.4362,-309006.2813,-140488.5139,-170723.017,-1249467.449,-63117.37401
6452,-26755.3181,-15621.50234,-94509.2167,-97082.29494,-376495.7844,-309136.2991,-140547.626,-170794.8507,-1249993.176,-63143.93135
6453,-26189.30948,-15291.02953,-92509.87468,-95028.51946,-368531.0179,-302596.5222,-137574.3416,-167181.6864,-1223549.577,-61808.12179
6454,-26143.98251,-15264.56469,-92349.76386,-94864.04952,-367893.1854,-302072.8054,-137336.2358,-166892.3379,-1221431.927,-61701.14782
6455,-24709.50507,-14427.02306,-87282.68376,-89659.01468,-347707.4896,-285498.5659,-129800.8218,-157735.229,-1154413.96,-58315.70702
6456,-23885.20637,-13945.74363,-84370.97013,-86668.02765,-336108.114,-275974.4538,-125470.7209,-152473.2481,-1115903.196,-56370.31955
6457,-22688.72177,-13247.15777,-80144.56468,-82326.55541,-319271.4086,-262150.0313,-119185.5006,-144835.3868,-1060004.119,-53546.55416
6458,-22386.89257,-13070.93017,-79078.39753,-81231.36113,-315024.1251,-258662.6364,-117599.9699,-142908.6344,-1045902.831,-52834.22167
6459,-22327.99907,-13036.5443,-78870.36491,-81017.66469,-314195.3869,-257982.1691,-117290.5981,-142532.6827,-1043151.36,-52695.22997
6460,-22097.6834,-12902.07097,-78056.8088,-80181.95895,-310954.4284,-255321.0558,-116080.7332,-141062.4431,-1032391.144,-52151.67312
6461,-22562.52141,-13173.47376,-79698.7805,-81868.63446,-317495.541,-260691.8871,-118522.5609,-144029.776,-1054108.11,-53248.71479
6462,-22296.44897,-13018.12329,-78758.91887,-80903.18445,-313751.42,-257617.633,-117124.8632,-142331.28,-1041677.358,-52620.77013
6463,-20892.99578,-12198.69565,-73801.42737,-75810.72185,-294002.2916,-241401.854,-109752.4218,-133372.2171,-976108.8267,-49308.54817
6464,-20839.99163,-12167.74836,-73614.19802,-75618.39505,-293256.4272,-240789.4334,-109473.9871,-133033.8606,-973632.503,-49183.45563
6465,-20610.62247,-12033.82766,-72803.98528,-74786.12371,-290028.7877,-238139.2562,-108269.0943,-131569.663,-962916.507,-48642.13258
6466,-21452.90472,-12525.60706,-75779.22316,-77842.36448,-301881.2245,-247871.1539,-112693.664,-136946.4435,-1002267.453,-50629.96216
6467,-21537.6693,-12575.09815,-76078.64153,-78149.93472,-303074.0156,-248850.5408,-113138.9385,-137487.5454,-1006227.605,-50830.01093
6468,-21732.22819,-12688.69434,-76765.89213,-78855.89619,-305811.8116,-251098.5132,-114160.9705,-138729.5286,-1015317.285,-51289.17996
6469,-20857.23901,-12177.81851,-73675.12186,-75680.97758,-293499.1291,-240988.7131,-109564.5889,-133143.9607,-974438.2909,-49224.16035
6470,-19504.1608,-11387.80306,-68895.57254,-70771.30175,-274458.868,-225354.9767,-102456.7709,-124506.4707,-911223.2497,-46030.82594
6471,-20146.62581,-11762.9161,-71164.98547,-73102.50101,-283499.5143,-232778.1459,-105831.6862,-128607.7008,-941238.8479,-47547.07651
6472,-19863.51633,-11597.6183,-70164.94298,-72075.23167,-279515.6511,-229507.0424,-104344.4915,-126800.4474,-928012.1348,-46878.92353
6473,-20476.42942,-11955.47699,-72329.96811,-74299.2011,-288140.4484,-236588.7629,-107564.1685,-130713.0303,-956647.0843,-48325.43006
6474,-21443.22936,-12519.95795,-75745.04637,-77807.2572,-301745.0747,-247759.3628,-112642.8386,-136884.68,-1001815.425,-50607.12781
6475,-24723.49227,-14435.1897,-87332.0915,-89709.76759,-347904.315,-285660.1769,-129874.2976,-157824.5175,-1155067.434,-58348.71755
6476,-25013.22727,-14604.35592,-88355.53767,-90761.07777,-351981.4112,-289007.8331,-131396.2965,-159674.0655,-1168603.688,-59032.50709
6477,-24166.10734,-14109.75197,-85363.2114,-87687.28337,-340060.8994,-279220.0399,-126946.3141,-154266.4034,-1129026.729,-57033.26034
6478,-23400.28148,-13662.61281,-82658.04444,-84908.46639,-329284.3425,-270371.5346,-122923.3753,-149377.6888,-1093247.782,-55225.87179
6479,-22145.42921,-12929.94809,-78225.46381,-80355.20571,-311626.2983,-255872.7204,-116331.5454,-141367.2325,-1034621.801,-52264.35568
6480,-21421.56496,-12507.30886,-75668.52009,-77728.64744,-301440.2174,-247509.0481,-112529.034,-136746.3835,-1000803.277,-50555.99872
6481,-20873.64506,-12187.39743,-73733.0738,-75740.5073,-293729.9919,-241178.2719,-109650.771,-133248.6901,-975204.772,-49262.87946
6482,-20812.85855,-12151.9063,-73518.35442,-75519.94204,-292874.6157,-240475.9324,-109331.4551,-132860.6543,-972364.8611,-49119.42017
6483,-20233.70406,-11813.75807,-71472.57655,-73418.46646,-284724.863,-233784.2655,-106289.1145,-129163.5723,-945307.094,-47752.58568
6484,-20333.50751,-11872.02985,-71825.11754,-73780.60562,-286129.2783,-234937.4145,-106813.3893,-129800.6761,-949969.8543,-47988.12697
6485,-20533.53508,-11988.81901,-72531.68545,-74506.41033,-288944.0286,-237248.5731,-107864.1487,-131077.5691,-959315.0283,-48460.20237
6486,-19448.7378,-11355.4435,-68699.79899,-70570.19813,-273678.9661,-224714.6083,-102165.6299,-124152.6734,-908633.9191,-45900.02481
6487,-19017.13257,-11103.44417,-67175.21712,-69004.10847,-267605.4987,-219727.755,-99898.37627,-121397.4846,-888469.569,-44881.41418
6488,-19046.26382,-11120.4529,-67278.11897,-69109.81189,-268015.4281,-220064.3433,-100051.4048,-121583.4464,-889830.5643,-44950.16543
6489,-19230.72668,-11228.15437,-67929.70683,-69779.13969,-270611.1547,-222195.6641,-101020.4016,-122760.9808,-898448.5639,-45385.50731
6490,-19620.3703,-11455.65376,-69306.06547,-71192.97063,-276094.1461,-226697.6845,-103067.2278,-125248.304,-916652.4911,-46305.08635
6491,-19530.66287,-11403.27671,-68989.18722,-70867.46515,-274831.8002,-225661.1869,-102595.9882,-124675.649,-912461.4115,-46093.3722
6492,-19814.50852,-11569.00434,-69991.83012,-71897.4057,-278826.0225,-228940.7964,-104087.05,-126487.6019,-925722.518,-46763.26258
6493,-20408.91223,-11916.05605,-72091.47358,-74054.21339,-287190.3592,-235808.6557,-107209.4957,-130282.0285,-953492.7196,-48166.086
6494,-20441.30365,-11934.96828,-72205.89152,-74171.74643,-287646.1653,-236182.9127,-107379.6503,-130488.8019,-955006.0285,-48242.53143
6495,-21093.65436,-12315.85323,-74510.22421,-76538.81616,-296825.9212,-243720.3033,-110806.4958,-134653.1382,-985483.4807,-49782.11276
6496,-20687.18402,-12078.5293,-73074.42768,-75063.92909,-291106.1474,-239023.8638,-108671.2777,-132058.4002,-966493.419,-48822.8218
6497,-21234.36776,-12398.01091,-75007.27356,-77049.39802,-298806.0137,-245346.1341,-111545.6735,-135551.3942,-992057.5306,-50114.20365
6498,-22326.00089,-13035.37763,-78863.30666,-81010.41427,-314167.269,-257959.0818,-117280.1015,-142519.9272,-1043058.007,-52690.51418
6499,-25516.13571,-14897.98672,-90131.9876,-92585.89277,-359058.2438,-294818.5378,-134038.111,-162884.4244,-1192099.283,-60219.39697
6500,-26563.91422,-15509.74825,-93833.1107,-96387.78149,-373802.3851,-306924.7804,-139542.1675,-169573.0077,-1241050.896,-62692.20831
6501,-26698.94861,-15588.59014,-94310.09977,-96877.75691,-375702.5635,-308484.9947,-140251.5129,-170435.0112,-1247359.626,-63010.89644
6502,-26567.27956,-15511.71316,-93844.99828,-96399.99271,-373849.7416,-306963.6642,-139559.8459,-169594.4906,-1241208.123,-62700.1507
6503,-25750.86839,-15035.03898,-90961.14616,-93437.62575,-362361.3577,-297530.6861,-135271.1788,-164382.8604,-1203065.86,-60773.37819
6504,-25077.90496,-14642.11898,-88584.00206,-90995.76226,-352891.5433,-289755.132,-131736.0531,-160086.9411,-1171625.393,-59185.14977
6505,-21669.44351,-12652.03655,-76544.1145,-78628.08051,-304928.3174,-250373.0864,-113831.158,-138328.7373,-1012384.021,-51141.00487
6506,-21228.05774,-12394.32671,-74984.98435,-77026.50198,-298717.2203,-245273.2269,-111512.5265,-135511.1137,-991762.7301,-50099.31169
6507,-21107.11573,-12323.71286,-74557.77452,-76587.66106,-297015.3471,-243875.8387,-110877.2094,-134739.07,-986112.3883,-49813.88229
6508,-21975.26905,-12830.59748,-77624.39815,-79737.77562,-309231.8368,-253906.6559,-115437.6817,-140281.0007,-1026672.016,-51862.76894
6509,-21874.93977,-12772.01868,-77269.99973,-79373.72846,-307820.022,-252747.4313,-114910.6447,-139640.5401,-1021984.689,-51625.98664
6510,-19604.17458,-11446.19765,-69248.8565,-71134.20411,-275866.2431,-226510.556,-102982.1506,-125144.9173,-915895.8367,-46266.86363
6511,-20157.77351,-11769.42486,-71204.36307,-73142.95069,-283656.3826,-232906.9487,-105890.2458,-128678.8631,-941759.662,-47573.38566
6512,-20139.57962,-11758.80208,-71140.09586,-73076.93375,-283400.3617,-232696.7329,-105794.672,-128562.7209,-940909.6541,-47530.44715
6513,-19383.74462,-11317.49623,-68470.22014,-70334.36884,-272764.3942,-223963.664,-101824.216,-123737.7838,-905597.4746,-45746.63754
6514,-18877.99667,-11022.20755,-66683.74007,-68499.25062,-265647.6046,-218120.151,-99167.48531,-120509.2987,-881969.2192,-44553.04628
6515,-18514.74996,-10810.12039,-65400.62462,-67181.20148,-260536.0655,-213923.1258,-97259.32401,-118190.4824,-864998.5405,-43695.7653
6516,-18731.39391,-10936.61128,-66165.88745,-67967.29911,-263584.6383,-216426.2734,-98397.37041,-119573.4476,-875120.0223,-44207.05621
6517,-19351.56353,-11298.70681,-68356.54518,-70217.599,-272311.548,-223591.8372,-101655.1664,-123532.3531,-904093.9923,-45670.6885
6518,-19436.43327,-11348.25931,-68656.33504,-70525.55084,-273505.819,-224572.4392,-102100.9933,-124074.1263,-908059.0583,-45870.98548
6519,-20372.73479,-11894.9333,-71963.68212,-73922.94272,-286681.2772,-235390.6544,-107019.453,-130051.0868,-951802.5304,-48080.70538
6520,-20450.87385,-11940.55598,-72239.69682,-74206.47211,-287780.8352,-236293.4887,-107429.9232,-130549.8941,-955453.1425,-48265.11759
6521,-19847.21545,-11588.10078,-70107.36252,-72016.08354,-279286.2682,-229318.6987,-104258.8618,-126696.3893,-927250.567,-46840.45261
6522,-21285.37374,-12427.79153,-75187.44467,-77234.47441,-299523.7602,-245935.4674,-111813.6116,-135876.9952,-994440.5008,-50234.5804
6523,-25700.91408,-15005.8724,-90784.68993,-93256.36537,-361658.41,-296953.504,-135008.7652,-164063.9728,-1200732.023,-60655.48344
6524,-26439.86978,-15437.323,-93394.94201,-95937.68335,-372056.8552,-305491.5461,-138890.5531,-168781.1595,-1235255.611,-62399.45704
6525,-26676.33771,-15575.38843,-94230.2301,-96795.71274,-375384.3872,-308223.7439,-140132.7362,-170290.6726,-1246303.258,-62957.53355
6526,-25305.38111,-14774.93441,-89387.52803,-91821.16478,-356092.5448,-292383.437,-132931.0018,-161539.0544,-1182252.948,-59722.00523
6527,-23735.4486,-13858.30527,-83841.97291,-86124.62812,-334000.751,-274244.1227,-124684.0325,-151517.2567,-1108906.599,-56016.88351
6528,-23045.76362,-13455.62213,-81405.7624,-83622.09011,-324295.6342,-266275.3644,-121061.0673,-147114.5939,-1076684.91,-54389.19137
6529,-21854.01154,-12759.79942,-77196.07385,-79297.78991,-307525.5239,-252505.6223,-114800.7072,-139506.943,-1021006.934,-51576.59495
6530,-21806.58124,-12732.10651,-77028.5333,-79125.68795,-306858.0936,-251957.6031,-114551.5524,-139204.1676,-1018791.017,-51464.65698
6531,-21412.52061,-12502.02817,-75636.57222,-77695.82977,-301312.9469,-247404.5478,-112481.5233,-136688.648,-1000380.73,-50534.65356
6532,-21368.98148,-12476.60719,-75482.77668,-77537.84704,-300700.2725,-246901.488,-112252.8092,-136410.7123,-998346.6066,-50431.89898
6533,-21801.32289,-12729.03634,-77009.95896,-79106.60791,-306784.0992,-251896.8471,-114523.9299,-139170.6005,-1018545.35,-51452.24701
6534,-21267.60052,-12417.41436,-75124.66339,-77169.98388,-299273.6588,-245730.1121,-111720.2476,-135763.5384,-993610.1462,-50192.63469
6535,-20444.35349,-11936.74897,-72216.66464,-74182.81286,-287689.0821,-236218.1512,-107395.6713,-130508.2709,-955148.5154,-48249.72922
6536,-20757.96139,-12119.85375,-73324.43831,-75320.74643,-292102.1132,-239841.6396,-109043.0763,-132510.2136,-969800.0973,-48989.86004
6537,-21300.51778,-12436.63361,-75240.93877,-77289.42492,-299736.8643,-246110.4447,-111893.1644,-135973.6685,-995148.0219,-50270.32112
6538,-20990.80106,-12255.80076,-74146.91011,-76165.61058,-295378.5891,-242531.9158,-110266.2,-133996.5654,-980678.2336,-49539.37368
6539,-21859.05955,-12762.74678,-77213.90522,-79316.10674,-307596.5586,-252563.9481,-114827.2248,-139539.1674,-1021242.774,-51588.50852
6540,-21096.0732,-12317.26551,-74518.76841,-76547.59298,-296859.9587,-243748.2511,-110819.2022,-134668.5791,-985596.4876,-49787.82135
6541,-20533.95575,-11989.06462,-72533.1714,-74507.93673,-288949.9481,-237253.4336,-107866.3585,-131080.2545,-959334.6816,-48461.19517
6542,-20165.76619,-11774.09151,-71232.59607,-73171.95235,-283768.8542,-232999.2978,-105932.232,-128729.8851,-942133.0759,-47592.24882
6543,-20841.77947,-12168.79222,-73620.5133,-75624.88226,-293281.5853,-240810.0904,-109483.3788,-133045.2734,-973716.0298,-49187.67502
6544,-20255.78912,-11826.65278,-71550.58878,-73498.60263,-285035.6398,-234039.4407,-106405.129,-129304.5541,-946338.8955,-47804.70756
6545,-20240.01407,-11817.44227,-71494.86576,-73441.36251,-284813.6563,-233857.1727,-106322.2615,-129203.8528,-945601.8944,-47767.47764
6546,-20960.72331,-12238.2394,-74040.66488,-76056.47276,-294955.3406,-242184.3914,-110108.1994,-133804.5615,-979273.0181,-49468.38863
6547,-25101.46236,-14655.87333,-88667.2151,-91081.24084,-353223.0386,-290027.3189,-131859.8018,-160237.3217,-1172725.981,-59240.74645
6548,-25770.63978,-15046.58281,-91030.98568,-93509.3667,-362639.5769,-297759.1287,-135375.0393,-164509.0728,-1203989.568,-60820.03969
6549,-25547.47547,-14916.28491,-90242.69067,-92699.60981,-359499.2509,-295180.6437,-134202.7411,-163084.4844,-1193563.459,-60293.36041
6550,-24113.10319,-14078.80468,-85175.98205,-87494.95657,-339315.035,-278607.6193,-126667.8795,-153928.0468,-1126550.405,-56908.16781
6551,-22705.75882,-13257.10511,-80204.74554,-82388.37474,-319511.1508,-262346.8808,-119274.9974,-144944.1442,-1060800.08,-53586.76247
6552,-21961.80768,-12822.73785,-77576.84784,-79688.93072,-309042.4109,-253751.1205,-115366.9682,-140195.0688,-1026043.108,-51830.9994
6553,-21446.69987,-12521.98426,-75757.30543,-77819.85003,-301793.911,-247799.4618,-112661.0695,-136906.8343,-1001977.565,-50615.31839
6554,-21690.7924,-12664.50143,-76619.52632,-78705.54547,-305228.7351,-250619.7558,-113943.3053,-138465.0198,-1013381.429,-51191.38936
6555,-20314.78779,-11861.10005,-71758.99288,-73712.68068,-285865.8579,-234721.1231,-106715.0533,-129681.1772,-949095.2796,-47943.94747
6556,-20294.91123,-11849.49482,-71688.78188,-73640.55813,-285586.1588,-234491.4654,-106610.6403,-129554.2935,-948166.6583,-47897.03777
6557,-20907.71916,-12207.29211,-73853.43553,-75864.14596,-294209.4762,-241571.9708,-109829.7647,-133466.205,-976796.6944,-49343.29609
6558,-21387.7012,-12487.53698,-75548.90133,-77605.77198,-300963.6929,-247117.7794,-112351.1452,-136530.2113,-999221.1813,-50476.07849
6559,-19641.82436,-11468.18004,-69381.84878,-71270.81719,-276396.0436,-226945.569,-103179.9276,-125385.2578,-917654.8126,-46355.71905
